person;activity_number;activity_id;activity_type;start_time;end_time;maximum_duration;link_id;facility_id;coord_x;coord_y
zone_27658;2;zone_27658_2;work;34346.0;62067.0;;1335;;634802.8380692467;4804248.2826655265
zone_27658;3;zone_27658_3;home;67995.0;;;2762;;631036.9913505816;4804758.620460505
zone_27659;1;zone_27659_1;home;;45962.0;;639;;634053.3936571155;4805100.767101821
zone_27659;2;zone_27659_2;other;46513.0;49110.0;;1198;;634163.7141770846;4804764.800520336
zone_27659;3;zone_27659_3;home;49661.0;;;639;;634053.3936571155;4805100.767101821
zone_2766;1;zone_2766_1;home;;31041.0;;2363;;632628.0978961352;4803226.593787348
zone_2766;2;zone_2766_2;work;31246.0;61841.0;;697;;632282.9241236048;4803358.281787168
zone_2766;3;zone_2766_3;home;62192.0;;;2363;;632628.0978961352;4803226.593787348
zone_27660;1;zone_27660_1;home;;28759.0;;162;;632129.5567938178;4804605.770233674
zone_27660;2;zone_27660_2;work;33324.0;68321.0;;1208;;635022.6403771923;4804164.251004033
zone_27660;3;zone_27660_3;home;72886.0;;;162;;632129.5567938178;4804605.770233674
zone_27661;1;zone_27661_1;home;;26134.0;;2193;;634393.8663232748;4804178.400002459
zone_27661;2;zone_27661_2;work;29085.0;60361.0;;1174;;631497.5518779862;4801231.270356702
zone_27661;3;zone_27661_3;home;69544.0;;;2193;;634393.8663232748;4804178.400002459
zone_27662;1;zone_27662_1;home;;28605.0;;2510;;634162.4156842097;4801203.440745518
zone_27662;2;zone_27662_2;work;35251.0;64313.0;;2285;;630035.6557128476;4802263.450599438
zone_27662;3;zone_27662_3;home;70959.0;;;2510;;634162.4156842097;4801203.440745518
zone_27663;1;zone_27663_1;home;;26817.0;;194;;633289.0446106805;4803089.549485229
zone_27663;2;zone_27663_2;work;27961.0;67697.0;;2329;;634093.5112191937;4803841.508576236
zone_27663;3;zone_27663_3;home;89679.0;;;194;;633289.0446106805;4803089.549485229
zone_27664;1;zone_27664_1;home;;25508.0;;727;;633976.6746262889;4804194.995186169
zone_27664;2;zone_27664_2;work;26252.0;66008.0;;3094;;632571.4634504055;4803369.586859662
zone_27664;3;zone_27664_3;home;82557.0;;;727;;633976.6746262889;4804194.995186169
zone_27665;1;zone_27665_1;home;;28443.0;;2868;;632592.7600803594;4804138.517788969
zone_27665;2;zone_27665_2;work;31272.0;61085.0;;1244;;631387.9173950376;4800715.436520683
zone_27665;3;zone_27665_3;home;72727.0;;;2868;;632592.7600803594;4804138.517788969
zone_27666;1;zone_27666_1;home;;53011.0;;1152;;632246.1130241295;4805045.8673726935
zone_27666;2;zone_27666_2;other;56337.0;56337.0;;1068;;634313.2526268056;4804523.536230716
zone_27666;3;zone_27666_3;home;59663.0;;;1152;;632246.1130241295;4805045.8673726935
zone_27667;1;zone_27667_1;home;;53081.0;;517;;630512.2869670205;4801088.395876042
zone_27667;2;zone_27667_2;other;53561.0;53561.0;;2111;;630672.7993184038;4803212.039297139
zone_27667;3;zone_27667_3;home;54095.0;;;517;;630512.2869670205;4801088.395876042
zone_27668;1;zone_27668_1;home;;26680.0;;1837;;630784.690107689;4803830.118691895
zone_27668;2;zone_27668_2;work;31707.0;66009.0;;1164;;634270.5487831694;4803966.064734861
zone_27668;3;zone_27668_3;home;90379.0;;;1837;;630784.690107689;4803830.118691895
zone_27669;1;zone_27669_1;home;;25316.0;;2373;;631655.656977775;4802245.819285631
zone_27669;2;zone_27669_2;work;25696.0;62546.0;;597;;632069.8336459375;4803572.504578442
zone_27669;3;zone_27669_3;home;62923.0;;;2373;;631655.656977775;4802245.819285631
zone_2767;1;zone_2767_1;home;;29142.0;;973;;631901.435910394;4804699.736045346
zone_2767;2;zone_2767_2;work;29634.0;65957.0;;156;;632022.3247813493;4804407.802869577
zone_2767;3;zone_2767_3;home;66449.0;;;973;;631901.435910394;4804699.736045346
zone_27670;1;zone_27670_1;home;;25669.0;;1204;;634549.5731778375;4803645.0555167105
zone_27670;2;zone_27670_2;work;27147.0;64309.0;;827;;631232.6366626087;4802604.23368477
zone_27670;3;zone_27670_3;home;89495.0;;;1204;;634549.5731778375;4803645.0555167105
zone_27671;1;zone_27671_1;home;;31037.0;;2648;;630932.2576036458;4800817.071656454
zone_27671;2;zone_27671_2;work;33702.0;62065.0;;1997;;633009.379216819;4803863.18690725
zone_27671;3;zone_27671_3;home;64601.0;;;2648;;630932.2576036458;4800817.071656454
zone_27672;1;zone_27672_1;home;;30699.0;;36;;635167.3218910543;4804100.110158645
zone_27672;2;zone_27672_2;work;46840.0;67298.0;;931;;632127.2675077014;4802309.452970581
zone_27672;3;zone_27672_3;home;85568.0;;;36;;635167.3218910543;4804100.110158645
zone_27673;1;zone_27673_1;home;;31261.0;;717;;638123.2489225944;4802985.867932502
zone_27673;2;zone_27673_2;work;39084.0;66330.0;;1309;;632097.5672157439;4804671.138690782
zone_27673;3;zone_27673_3;home;74196.0;;;717;;638123.2489225944;4802985.867932502
zone_27674;1;zone_27674_1;home;;27028.0;;481;;633923.6491025282;4804072.814894527
zone_27674;2;zone_27674_2;work;32424.0;59759.0;;2814;;634557.6905523357;4801268.934089326
zone_27674;3;zone_27674_3;home;65819.0;;;481;;633923.6491025282;4804072.814894527
zone_27675;1;zone_27675_1;home;;46416.0;;2886;;631263.3005548145;4800743.513843302
zone_27675;2;zone_27675_2;other;52120.0;52120.0;;2754;;631423.0319878319;4804629.119078821
zone_27675;3;zone_27675_3;home;56845.0;;;2886;;631263.3005548145;4800743.513843302
zone_27676;1;zone_27676_1;home;;31241.0;;1299;;632622.9876690283;4804457.694485508
zone_27676;2;zone_27676_2;work;34937.0;57900.0;;2692;;630867.3707888469;4801633.129369149
zone_27676;3;zone_27676_3;home;69824.0;;;1299;;632622.9876690283;4804457.694485508
zone_27677;1;zone_27677_1;home;;45785.0;;2532;;632361.6127265748;4801028.265921773
zone_27677;2;zone_27677_2;other;51721.0;51721.0;;821;;630937.0482643002;4804556.9025685
zone_27677;3;zone_27677_3;home;57657.0;;;2532;;632361.6127265748;4801028.265921773
zone_27678;1;zone_27678_1;home;;31464.0;;1045;;632144.5505392206;4801416.1940078195
zone_27678;2;zone_27678_2;work;35076.0;59885.0;;1417;;631116.7571952466;4803491.377639273
zone_27678;3;zone_27678_3;home;63497.0;;;1045;;632144.5505392206;4801416.1940078195
zone_27679;1;zone_27679_1;home;;28547.0;;2468;;631728.0889884261;4801335.708467877
zone_27679;2;zone_27679_2;work;35597.0;62041.0;;2319;;632418.2317326172;4804577.826135232
zone_27679;3;zone_27679_3;home;72709.0;;;2468;;631728.0889884261;4801335.708467877
zone_2768;1;zone_2768_1;home;;31211.0;;2470;;634809.6045251472;4804830.701754259
zone_2768;2;zone_2768_2;work;31538.0;61831.0;;1068;;634313.2526268056;4804523.536230716
zone_2768;3;zone_2768_3;home;62171.0;;;2470;;634809.6045251472;4804830.701754259
zone_27680;1;zone_27680_1;home;;30975.0;;1815;;631336.4364957041;4804176.438556725
zone_27680;2;zone_27680_2;work;38490.0;63916.0;;2241;;632718.4496603457;4804174.515351029
zone_27680;3;zone_27680_3;home;68612.0;;;1815;;631336.4364957041;4804176.438556725
zone_27681;1;zone_27681_1;home;;25699.0;;1901;;631182.9439895863;4803954.750290711
zone_27681;2;zone_27681_2;work;26557.0;61814.0;;1301;;632175.7273756515;4804420.074334943
zone_27681;3;zone_27681_3;home;72639.0;;;1901;;631182.9439895863;4803954.750290711
zone_27682;1;zone_27682_1;home;;43862.0;;1299;;632622.9876690283;4804457.694485508
zone_27682;2;zone_27682_2;other;45490.0;55529.0;;597;;632069.8336459375;4803572.504578442
zone_27682;3;zone_27682_3;home;57157.0;;;1299;;632622.9876690283;4804457.694485508
zone_27683;1;zone_27683_1;home;;47601.0;;1827;;631630.0170035341;4804044.198488032
zone_27683;2;zone_27683_2;other;48656.0;48961.0;;1427;;631989.6160508783;4804617.006079958
zone_27683;3;zone_27683_3;home;50016.0;;;1827;;631630.0170035341;4804044.198488032
zone_27684;1;zone_27684_1;home;;41726.0;;1849;;631384.9462649372;4804246.21377017
zone_27684;2;zone_27684_2;other;52099.0;66863.0;;777;;633875.3638544122;4804969.035035094
zone_27684;3;zone_27684_3;home;86925.0;;;1849;;631384.9462649372;4804246.21377017
zone_27685;1;zone_27685_1;home;;30146.0;;3050;;629868.2831619454;4800994.606616875
zone_27685;2;zone_27685_2;work;45577.0;65236.0;;1061;;635197.0452507571;4805481.377529364
zone_27685;3;zone_27685_3;home;89178.0;;;3050;;629868.2831619454;4800994.606616875
zone_27686;1;zone_27686_1;home;;37877.0;;40;;631986.1810192252;4801923.634337071
zone_27686;2;zone_27686_2;other;38654.0;45136.0;;935;;631931.0684153778;4802418.843268332
zone_27686;3;zone_27686_3;home;45913.0;;;40;;631986.1810192252;4801923.634337071
zone_27687;1;zone_27687_1;home;;32368.0;;1728;;634825.854765265;4804602.80340194
zone_27687;2;zone_27687_2;work;46811.0;60864.0;;2285;;630035.6557128476;4802263.450599438
zone_27687;3;zone_27687_3;home;80967.0;;;1728;;634825.854765265;4804602.80340194
zone_27688;1;zone_27688_1;home;;46900.0;;857;;634868.3458197699;4804223.558762882
zone_27688;2;zone_27688_2;other;58624.0;67169.0;;2263;;631471.1901146644;4800791.569614934
zone_27688;3;zone_27688_3;home;86180.0;;;857;;634868.3458197699;4804223.558762882
zone_27689;1;zone_27689_1;home;;31051.0;;2566;;633298.6095463752;4803799.75960125
zone_27689;2;zone_27689_2;work;32616.0;64192.0;;2269;;632304.3053814727;4803934.781376274
zone_27689;3;zone_27689_3;home;65757.0;;;2566;;633298.6095463752;4803799.75960125
zone_2769;1;zone_2769_1;home;;26954.0;;647;;631479.7837668518;4803589.856118465
zone_2769;2;zone_2769_2;work;27216.0;58813.0;;1897;;630810.4335939186;4803223.717502552
zone_2769;3;zone_2769_3;home;59073.0;;;647;;631479.7837668518;4803589.856118465
zone_27690;1;zone_27690_1;home;;26960.0;;777;;633875.3638544122;4804969.035035094
zone_27690;2;zone_27690_2;work;29581.0;59410.0;;34;;635026.7166852213;4803745.013781709
zone_27690;3;zone_27690_3;home;61889.0;;;777;;633875.3638544122;4804969.035035094
zone_27691;1;zone_27691_1;home;;29214.0;;1246;;632173.7792535361;4803835.634504603
zone_27691;2;zone_27691_2;work;31932.0;66742.0;;2712;;630451.0619626248;4801294.608797247
zone_27691;3;zone_27691_3;home;69386.0;;;1246;;632173.7792535361;4803835.634504603
zone_27692;1;zone_27692_1;home;;26033.0;;1401;;632274.3809666187;4804382.586793542
zone_27692;2;zone_27692_2;work;30506.0;64362.0;;2428;;631703.1258707009;4800972.097819116
zone_27692;3;zone_27692_3;home;68920.0;;;1401;;632274.3809666187;4804382.586793542
zone_27693;1;zone_27693_1;home;;29883.0;;325;;632314.1441456596;4802308.880867948
zone_27693;2;zone_27693_2;work;32793.0;64173.0;;1895;;630724.6253678098;4803286.034061688
zone_27693;3;zone_27693_3;home;67083.0;;;325;;632314.1441456596;4802308.880867948
zone_27694;1;zone_27694_1;home;;41322.0;;3094;;632571.4634504055;4803369.586859662
zone_27694;2;zone_27694_2;other;41796.0;48853.0;;1110;;631872.1660828297;4801599.124254968
zone_27694;3;zone_27694_3;home;49351.0;;;3094;;632571.4634504055;4803369.586859662
zone_27695;1;zone_27695_1;home;;43642.0;;2277;;631761.6635527976;4803895.551659726
zone_27695;2;zone_27695_2;other;46243.0;54339.0;;2323;;633734.3572957763;4803942.603612758
zone_27695;3;zone_27695_3;home;56994.0;;;2277;;631761.6635527976;4803895.551659726
zone_27696;1;zone_27696_1;home;;37714.0;;495;;634485.0116586057;4804736.220740214
zone_27696;2;zone_27696_2;other;43076.0;67755.0;;513;;631049.3327811749;4804631.411318367
zone_27696;3;zone_27696_3;home;73117.0;;;495;;634485.0116586057;4804736.220740214
zone_27697;1;zone_27697_1;home;;25879.0;;639;;634053.3936571155;4805100.767101821
zone_27697;2;zone_27697_2;work;29031.0;64248.0;;98;;630649.9067196064;4803799.085852673
zone_27697;3;zone_27697_3;home;90836.0;;;639;;634053.3936571155;4805100.767101821
zone_27698;1;zone_27698_1;home;;25982.0;;1616;;630663.2745583015;4804751.341089865
zone_27698;2;zone_27698_2;work;26570.0;62478.0;;1425;;632517.976173284;4805082.08241133
zone_27698;3;zone_27698_3;home;62953.0;;;1616;;630663.2745583015;4804751.341089865
zone_27699;1;zone_27699_1;home;;31328.0;;655;;635193.2496676613;4804772.801585179
zone_27699;2;zone_27699_2;work;46128.0;65659.0;;2572;;632071.5546702952;4803458.576543817
zone_27699;3;zone_27699_3;home;79133.0;;;655;;635193.2496676613;4804772.801585179
zone_277;1;zone_277_1;home;;31765.0;;315;;630058.9064276607;4804826.804914959
zone_277;2;zone_277_2;work;39008.0;59774.0;;1204;;634549.5731778375;4803645.0555167105
zone_277;3;zone_277_3;home;67017.0;;;315;;630058.9064276607;4804826.804914959
zone_2770;1;zone_2770_1;home;;28381.0;;1066;;631153.1783559389;4802441.457958708
zone_2770;2;zone_2770_2;work;32281.0;59503.0;;166;;632225.4540141177;4804699.827310864
zone_2770;3;zone_2770_3;home;63403.0;;;1066;;631153.1783559389;4802441.457958708
zone_27700;1;zone_27700_1;home;;27230.0;;1254;;636388.6401010551;4801896.6194677055
zone_27700;2;zone_27700_2;work;27230.0;62811.0;;1254;;636388.6401010551;4801896.6194677055
zone_27700;3;zone_27700_3;home;62811.0;;;1254;;636388.6401010551;4801896.6194677055
zone_27701;1;zone_27701_1;home;;42792.0;;1162;;629896.819748282;4801768.035356214
zone_27701;2;zone_27701_2;other;56269.0;69179.0;;2754;;631423.0319878319;4804629.119078821
zone_27701;3;zone_27701_3;home;87966.0;;;1162;;629896.819748282;4801768.035356214
zone_27702;1;zone_27702_1;home;;50367.0;;2177;;630346.8532818496;4801591.255667495
zone_27702;2;zone_27702_2;other;50744.0;50744.0;;979;;631580.318905155;4803000.045457482
zone_27702;3;zone_27702_3;home;51122.0;;;2177;;630346.8532818496;4801591.255667495
zone_27703;1;zone_27703_1;home;;29585.0;;995;;632695.6727818358;4801271.479727929
zone_27703;2;zone_27703_2;work;33060.0;67748.0;;1683;;634633.6946353938;4803690.085799827
zone_27703;3;zone_27703_3;home;71136.0;;;995;;632695.6727818358;4801271.479727929
zone_27704;1;zone_27704_1;home;;36019.0;;2754;;631423.0319878319;4804629.119078821
zone_27704;2;zone_27704_2;other;47573.0;47573.0;;1643;;630261.409059017;4803422.039820019
zone_27704;3;zone_27704_3;home;59350.0;;;2754;;631423.0319878319;4804629.119078821
zone_27705;1;zone_27705_1;home;;31383.0;;2956;;629813.799229817;4801105.331255914
zone_27705;2;zone_27705_2;work;37846.0;64770.0;;2011;;633658.0422692972;4802650.466149388
zone_27705;3;zone_27705_3;home;71233.0;;;2956;;629813.799229817;4801105.331255914
zone_27706;1;zone_27706_1;home;;27309.0;;1513;;631230.6644300111;4800916.123409456
zone_27706;2;zone_27706_2;work;32922.0;58112.0;;607;;635175.2478655227;4804453.386556908
zone_27706;3;zone_27706_3;home;69609.0;;;1513;;631230.6644300111;4800916.123409456
zone_27707;1;zone_27707_1;home;;40705.0;;433;;634944.8230657813;4804194.771549395
zone_27707;2;zone_27707_2;other;49119.0;49119.0;;1442;;630706.0588703841;4800858.752394285
zone_27707;3;zone_27707_3;home;57533.0;;;433;;634944.8230657813;4804194.771549395
zone_27708;1;zone_27708_1;home;;53946.0;;639;;634053.3936571155;4805100.767101821
zone_27708;2;zone_27708_2;other;54688.0;54688.0;;1034;;633428.1971879866;4803913.602479834
zone_27708;3;zone_27708_3;home;55023.0;;;639;;634053.3936571155;4805100.767101821
zone_27709;1;zone_27709_1;home;;29473.0;;2113;;632744.8747950724;4803938.610677628
zone_27709;2;zone_27709_2;work;29623.0;65550.0;;1867;;631864.7868930512;4803507.80000563
zone_27709;3;zone_27709_3;home;82468.0;;;2113;;632744.8747950724;4803938.610677628
zone_2771;1;zone_2771_1;home;;41409.0;;2754;;631423.0319878319;4804629.119078821
zone_2771;2;zone_2771_2;other;46435.0;59100.0;;2744;;630744.5100327333;4801479.252159022
zone_2771;3;zone_2771_3;home;64126.0;;;2754;;631423.0319878319;4804629.119078821
zone_27710;1;zone_27710_1;home;;39457.0;;1703;;635997.5356521952;4803302.792197019
zone_27710;2;zone_27710_2;other;39784.0;53994.0;;2970;;634187.318466835;4804660.850040942
zone_27710;3;zone_27710_3;home;54275.0;;;1703;;635997.5356521952;4803302.792197019
zone_27711;1;zone_27711_1;home;;38684.0;;2940;;629689.8425246673;4801296.375905579
zone_27711;2;zone_27711_2;other;54247.0;54247.0;;1616;;630663.2745583015;4804751.341089865
zone_27711;3;zone_27711_3;home;59093.0;;;2940;;629689.8425246673;4801296.375905579
zone_27712;1;zone_27712_1;home;;26826.0;;1709;;632655.4820367622;4803666.472212685
zone_27712;2;zone_27712_2;work;27465.0;62071.0;;2181;;630218.1879427515;4801334.9267173875
zone_27712;3;zone_27712_3;home;67122.0;;;1709;;632655.4820367622;4803666.472212685
zone_27713;1;zone_27713_1;home;;25739.0;;2011;;633658.0422692972;4802650.466149388
zone_27713;2;zone_27713_2;work;27176.0;61843.0;;1849;;631384.9462649372;4804246.21377017
zone_27713;3;zone_27713_3;home;69981.0;;;2011;;633658.0422692972;4802650.466149388
zone_27714;1;zone_27714_1;home;;27341.0;;1807;;631739.0674136367;4804138.564803619
zone_27714;2;zone_27714_2;work;31372.0;62193.0;;821;;630937.0482643002;4804556.9025685
zone_27714;3;zone_27714_3;home;77596.0;;;1807;;631739.0674136367;4804138.564803619
zone_27715;1;zone_27715_1;home;;26201.0;;7;;629737.7425434967;4800997.005977617
zone_27715;2;zone_27715_2;work;28216.0;68059.0;;2385;;631024.6438967054;4801108.558524924
zone_27715;3;zone_27715_3;home;70074.0;;;7;;629737.7425434967;4800997.005977617
zone_27716;1;zone_27716_1;home;;25869.0;;2752;;631878.7538947095;4804442.962823434
zone_27716;2;zone_27716_2;work;32244.0;58119.0;;1254;;636388.6401010551;4801896.6194677055
zone_27716;3;zone_27716_3;home;64477.0;;;2752;;631878.7538947095;4804442.962823434
zone_27717;1;zone_27717_1;home;;44256.0;;1170;;633003.8498408691;4803955.314384291
zone_27717;2;zone_27717_2;other;46716.0;68426.0;;737;;632467.193339235;4803901.858518096
zone_27717;3;zone_27717_3;home;86900.0;;;1170;;633003.8498408691;4803955.314384291
zone_27718;1;zone_27718_1;home;;53781.0;;1323;;632478.381764169;4804418.703684534
zone_27718;2;zone_27718_2;other;57188.0;59375.0;;319;;635813.9615521946;4804071.436933761
zone_27718;3;zone_27718_3;home;62885.0;;;1323;;632478.381764169;4804418.703684534
zone_27719;1;zone_27719_1;home;;28143.0;;1730;;634716.1441747815;4804308.893082764
zone_27719;2;zone_27719_2;work;31327.0;62772.0;;557;;631264.6832936711;4803727.693131706
zone_27719;3;zone_27719_3;home;65886.0;;;1730;;634716.1441747815;4804308.893082764
zone_2772;1;zone_2772_1;home;;39713.0;;915;;631888.7059666544;4801974.6269031465
zone_2772;2;zone_2772_2;other;44623.0;71953.0;;1059;;633799.5651841442;4804475.745377963
zone_2772;3;zone_2772_3;home;76863.0;;;915;;631888.7059666544;4801974.6269031465
zone_27720;1;zone_27720_1;home;;31428.0;;1254;;636388.6401010551;4801896.6194677055
zone_27720;2;zone_27720_2;work;37393.0;63454.0;;777;;633875.3638544122;4804969.035035094
zone_27720;3;zone_27720_3;home;69274.0;;;1254;;636388.6401010551;4801896.6194677055
zone_27721;1;zone_27721_1;home;;41405.0;;2710;;630503.8880853566;4801421.297833005
zone_27721;2;zone_27721_2;other;41717.0;61520.0;;2582;;629423.8783079968;4802073.989117181
zone_27721;3;zone_27721_3;home;61832.0;;;2710;;630503.8880853566;4801421.297833005
zone_27722;1;zone_27722_1;home;;28957.0;;1825;;631790.3327646783;4803986.524192404
zone_27722;2;zone_27722_2;work;29337.0;57761.0;;1893;;630562.1354811618;4803406.891388325
zone_27722;3;zone_27722_3;home;58096.0;;;1825;;631790.3327646783;4803986.524192404
zone_27723;1;zone_27723_1;home;;30182.0;;1041;;629607.4692472594;4802587.354150177
zone_27723;2;zone_27723_2;work;31256.0;62718.0;;2772;;633373.6461623141;4802098.0895305965
zone_27723;3;zone_27723_3;home;64008.0;;;1041;;629607.4692472594;4802587.354150177
zone_27724;1;zone_27724_1;home;;28593.0;;194;;633289.0446106805;4803089.549485229
zone_27724;2;zone_27724_2;work;30882.0;58717.0;;1226;;636210.7061937933;4802426.737759307
zone_27724;3;zone_27724_3;home;71478.0;;;194;;633289.0446106805;4803089.549485229
zone_27725;1;zone_27725_1;home;;27739.0;;641;;634257.4056513689;4804815.54728274
zone_27725;2;zone_27725_2;work;30718.0;65727.0;;373;;631454.3319443192;4803091.304257268
zone_27725;3;zone_27725_3;home;68893.0;;;641;;634257.4056513689;4804815.54728274
zone_27726;1;zone_27726_1;home;;27788.0;;869;;631436.2285235787;4802359.543552878
zone_27726;2;zone_27726_2;work;31979.0;62242.0;;1703;;635997.5356521952;4803302.792197019
